code_insee,commune,loyer_m2_maison,loyer_m2_appartement,nb_obs_maison,nb_obs_appartement,source,updated_at
59332,Lannoy,,13,0,318,Loyers (données publiques),2026-03-03T09:22:09.139Z
59336,Lécluse,8,,122,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59339,Leers,12,13,114,231,Loyers (données publiques),2026-03-03T09:22:09.139Z
59343,Lesquin,12,14,225,881,Loyers (données publiques),2026-03-03T09:22:09.139Z
59344,Leval,7,,102,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59346,Lezennes,13,15,100,138,Loyers (données publiques),2026-03-03T09:22:09.139Z
59349,Ligny-en-Cambrésis,7,,119,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59350,Lille,13,16,3579,77376,Loyers (données publiques),2026-03-03T09:22:09.139Z
59352,Linselles,11,14,292,445,Loyers (données publiques),2026-03-03T09:22:09.139Z
59359,Loon-Plage,10,,127,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59360,Loos,12,14,332,3349,Loyers (données publiques),2026-03-03T09:22:09.139Z
59361,Lourches,8,10,208,131,Loyers (données publiques),2026-03-03T09:22:09.139Z
59365,Louvroil,8,10,256,298,Loyers (données publiques),2026-03-03T09:22:09.139Z
59367,Lys-lez-Lannoy,12,14,177,879,Loyers (données publiques),2026-03-03T09:22:09.139Z
59368,La Madeleine,14,15,322,5551,Loyers (données publiques),2026-03-03T09:22:09.139Z
59369,Maing,9,12,169,228,Loyers (données publiques),2026-03-03T09:22:09.139Z
59375,Marchiennes,9,12,171,257,Loyers (données publiques),2026-03-03T09:22:09.139Z
59377,Marcoing,8,10,103,109,Loyers (données publiques),2026-03-03T09:22:09.139Z
59378,Marcq-en-Barœul,15,16,1018,4997,Loyers (données publiques),2026-03-03T09:22:09.139Z
59383,Marly,10,12,466,663,Loyers (données publiques),2026-03-03T09:22:09.139Z
59385,Marpent,7,,108,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59386,Marquette-lez-Lille,13,14,215,2020,Loyers (données publiques),2026-03-03T09:22:09.139Z
59389,Masnières,8,,107,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59392,Maubeuge,8,11,951,2300,Loyers (données publiques),2026-03-03T09:22:09.139Z
59398,Mérignies,,14,0,194,Loyers (données publiques),2026-03-03T09:22:09.139Z
59400,Merville,9,11,291,701,Loyers (données publiques),2026-03-03T09:22:09.139Z
59410,Mons-en-Barœul,12,14,261,1700,Loyers (données publiques),2026-03-03T09:22:09.139Z
59411,Mons-en-Pévèle,11,,120,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59414,Montigny-en-Ostrevent,9,,104,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59418,Mortagne-du-Nord,,11,0,100,Loyers (données publiques),2026-03-03T09:22:09.139Z
59421,Mouvaux,13,15,615,1049,Loyers (données publiques),2026-03-03T09:22:09.139Z
59426,Neuville-en-Ferrain,11,13,159,235,Loyers (données publiques),2026-03-03T09:22:09.139Z
59428,Neuville-Saint-Rémy,9,10,150,150,Loyers (données publiques),2026-03-03T09:22:09.139Z
59429,Neuville-sur-Escaut,8,,108,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59430,Neuvilly,8,,115,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59431,Nieppe,10,13,251,423,Loyers (données publiques),2026-03-03T09:22:09.139Z
59435,Nomain,11,,142,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59447,Onnaing,8,11,370,254,Loyers (données publiques),2026-03-03T09:22:09.139Z
59449,Orchies,10,14,517,1329,Loyers (données publiques),2026-03-03T09:22:09.139Z
59452,Ostricourt,10,,114,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59456,Pecquencourt,9,12,120,132,Loyers (données publiques),2026-03-03T09:22:09.139Z
59457,Pérenchies,12,14,186,645,Loyers (données publiques),2026-03-03T09:22:09.139Z
59459,Petite-Forêt,9,11,141,146,Loyers (données publiques),2026-03-03T09:22:09.139Z
59462,Phalempin,,13,0,356,Loyers (données publiques),2026-03-03T09:22:09.139Z
59464,Poix-du-Nord,8,,155,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59466,Pont-à-Marcq,13,14,109,246,Loyers (données publiques),2026-03-03T09:22:09.139Z
59467,Pont-sur-Sambre,8,,137,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59471,Préseau,12,,108,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59476,Proville,9,,167,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59477,Provin,9,12,161,173,Loyers (données publiques),2026-03-03T09:22:09.139Z
59479,Quarouble,9,,121,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59481,Le Quesnoy,8,11,289,617,Loyers (données publiques),2026-03-03T09:22:09.139Z
59482,Quesnoy-sur-Deûle,12,13,167,261,Loyers (données publiques),2026-03-03T09:22:09.139Z
59484,Quiévrechain,9,11,175,211,Loyers (données publiques),2026-03-03T09:22:09.139Z
59485,Quiévy,8,,100,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59486,Râches,9,,121,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59489,Raimbeaucourt,9,,126,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59491,Raismes,8,11,296,667,Loyers (données publiques),2026-03-03T09:22:09.139Z
59502,Rieux-en-Cambrésis,8,,129,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59504,Rœulx,8,,122,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59507,Ronchin,12,14,271,1963,Loyers (données publiques),2026-03-03T09:22:09.139Z
59508,Roncq,11,14,197,844,Loyers (données publiques),2026-03-03T09:22:09.139Z
59509,Roost-Warendin,9,,122,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59512,Roubaix,9,13,1804,9323,Loyers (données publiques),2026-03-03T09:22:09.139Z
59514,Rousies,8,11,151,234,Loyers (données publiques),2026-03-03T09:22:09.139Z
59523,Sainghin-en-Mélantois,14,14,100,139,Loyers (données publiques),2026-03-03T09:22:09.139Z
59524,Sainghin-en-Weppes,10,13,217,290,Loyers (données publiques),2026-03-03T09:22:09.139Z
59525,Sains-du-Nord,7,9,221,135,Loyers (données publiques),2026-03-03T09:22:09.139Z
59526,Saint-Amand-les-Eaux,9,11,631,1225,Loyers (données publiques),2026-03-03T09:22:09.139Z
59527,Saint-André-lez-Lille,13,15,203,2214,Loyers (données publiques),2026-03-03T09:22:09.139Z
59544,Saint-Saulve,10,12,425,761,Loyers (données publiques),2026-03-03T09:22:09.139Z
59553,Santes,12,14,146,125,Loyers (données publiques),2026-03-03T09:22:09.139Z
59557,Saultain,12,12,158,197,Loyers (données publiques),2026-03-03T09:22:09.139Z
59560,Seclin,11,14,358,1268,Loyers (données publiques),2026-03-03T09:22:09.139Z
59566,Sequedin,,14,0,234,Loyers (données publiques),2026-03-03T09:22:09.139Z
59569,Sin-le-Noble,9,11,507,1164,Loyers (données publiques),2026-03-03T09:22:09.139Z
59571,Solesmes,7,9,336,237,Loyers (données publiques),2026-03-03T09:22:09.139Z
59572,Solre-le-Château,7,10,176,131,Loyers (données publiques),2026-03-03T09:22:09.139Z
59574,Somain,9,11,476,978,Loyers (données publiques),2026-03-03T09:22:09.139Z
59580,Steenvoorde,10,11,255,228,Loyers (données publiques),2026-03-03T09:22:09.139Z
59581,Steenwerck,10,11,103,128,Loyers (données publiques),2026-03-03T09:22:09.139Z
59585,Templemars,,14,0,315,Loyers (données publiques),2026-03-03T09:22:09.139Z
59586,Templeuve-en-Pévèle,12,14,204,512,Loyers (données publiques),2026-03-03T09:22:09.139Z
59588,Téteghem-Coudekerque-Village,12,,128,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59589,Thiant,9,12,209,103,Loyers (données publiques),2026-03-03T09:22:09.139Z
59599,Tourcoing,10,13,2101,10688,Loyers (données publiques),2026-03-03T09:22:09.139Z
59601,Trélon,7,9,111,128,Loyers (données publiques),2026-03-03T09:22:09.139Z
59603,Trith-Saint-Léger,9,11,233,339,Loyers (données publiques),2026-03-03T09:22:09.139Z
59606,Valenciennes,10,12,1985,14463,Loyers (données publiques),2026-03-03T09:22:09.139Z
59611,Verlinghem,12,,104,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59615,Vieux-Berquin,10,,115,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59616,Vieux-Condé,8,11,298,201,Loyers (données publiques),2026-03-03T09:22:09.139Z
59624,Villers-Outréaux,7,,109,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59631,Walincourt-Selvigny,7,,128,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59632,Wallers,9,11,248,130,Loyers (données publiques),2026-03-03T09:22:09.139Z
59636,Wambrechies,13,15,272,929,Loyers (données publiques),2026-03-03T09:22:09.139Z
59646,Wasquehal,14,15,537,2333,Loyers (données publiques),2026-03-03T09:22:09.139Z
59647,Watten,9,10,142,149,Loyers (données publiques),2026-03-03T09:22:09.139Z
59648,Wattignies,12,14,232,1595,Loyers (données publiques),2026-03-03T09:22:09.139Z
59650,Wattrelos,10,14,560,1477,Loyers (données publiques),2026-03-03T09:22:09.139Z
59651,Wavrechain-sous-Denain,8,,104,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59653,Wavrin,13,13,249,236,Loyers (données publiques),2026-03-03T09:22:09.139Z
59654,Waziers,8,11,167,143,Loyers (données publiques),2026-03-03T09:22:09.139Z
59656,Wervicq-Sud,,14,0,337,Loyers (données publiques),2026-03-03T09:22:09.139Z
59659,Wignehies,7,,150,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
59660,Willems,,13,0,129,Loyers (données publiques),2026-03-03T09:22:09.139Z
59663,Wormhout,10,13,218,387,Loyers (données publiques),2026-03-03T09:22:09.139Z
60057,Beauvais,12,13,1298,8290,Loyers (données publiques),2026-03-03T09:22:09.139Z
60067,Béthisy-Saint-Martin,,12,0,103,Loyers (données publiques),2026-03-03T09:22:09.139Z
60068,Béthisy-Saint-Pierre,,12,0,187,Loyers (données publiques),2026-03-03T09:22:09.139Z
60086,Boran-sur-Oise,,16,0,104,Loyers (données publiques),2026-03-03T09:22:09.139Z
60088,Bornel,,15,0,245,Loyers (données publiques),2026-03-03T09:22:09.139Z
60103,Bresles,11,12,115,295,Loyers (données publiques),2026-03-03T09:22:09.139Z
60104,Breteuil,9,14,303,401,Loyers (données publiques),2026-03-03T09:22:09.139Z
60107,Breuil-le-Vert,13,14,106,178,Loyers (données publiques),2026-03-03T09:22:09.139Z
60134,Cauffry,,13,0,125,Loyers (données publiques),2026-03-03T09:22:09.139Z
60139,Chambly,15,17,138,929,Loyers (données publiques),2026-03-03T09:22:09.139Z
60141,Chantilly,18,20,145,3261,Loyers (données publiques),2026-03-03T09:22:09.139Z
60142,La Chapelle-en-Serval,,17,0,431,Loyers (données publiques),2026-03-03T09:22:09.139Z
60143,Chaumont-en-Vexin,10,15,108,285,Loyers (données publiques),2026-03-03T09:22:09.139Z
60149,Chevrières,10,,148,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
60151,Choisy-au-Bac,11,14,153,166,Loyers (données publiques),2026-03-03T09:22:09.139Z
60154,Cinqueux,,13,0,135,Loyers (données publiques),2026-03-03T09:22:09.139Z
60155,Cires-lès-Mello,,13,0,251,Loyers (données publiques),2026-03-03T09:22:09.139Z
60156,Clairoix,,12,0,162,Loyers (données publiques),2026-03-03T09:22:09.139Z
60157,Clermont,12,13,310,2409,Loyers (données publiques),2026-03-03T09:22:09.139Z
60159,Compiègne,13,15,917,10001,Loyers (données publiques),2026-03-03T09:22:09.139Z
60172,Coye-la-Forêt,,18,0,440,Loyers (données publiques),2026-03-03T09:22:09.139Z
60173,Cramoisy,,13,0,125,Loyers (données publiques),2026-03-03T09:22:09.139Z
60175,Creil,12,15,156,2985,Loyers (données publiques),2026-03-03T09:22:09.139Z
60176,Crépy-en-Valois,13,15,304,1713,Loyers (données publiques),2026-03-03T09:22:09.139Z
60178,Crèvecœur-le-Grand,10,11,105,227,Loyers (données publiques),2026-03-03T09:22:09.139Z
60188,Cuise-la-Motte,,11,0,101,Loyers (données publiques),2026-03-03T09:22:09.139Z
60213,Ermenonville,,16,0,113,Loyers (données publiques),2026-03-03T09:22:09.139Z
60223,Estrées-Saint-Denis,11,12,186,239,Loyers (données publiques),2026-03-03T09:22:09.139Z
60233,Feuquières,,8,0,111,Loyers (données publiques),2026-03-03T09:22:09.139Z
60234,Fitz-James,,15,0,112,Loyers (données publiques),2026-03-03T09:22:09.139Z
60245,Formerie,8,10,120,124,Loyers (données publiques),2026-03-03T09:22:09.139Z
60282,Gouvieux,15,17,171,626,Loyers (données publiques),2026-03-03T09:22:09.139Z
60286,Grandvilliers,8,11,256,321,Loyers (données publiques),2026-03-03T09:22:09.139Z
60313,Hermes,,13,0,108,Loyers (données publiques),2026-03-03T09:22:09.139Z
60325,Jaux,11,13,114,157,Loyers (données publiques),2026-03-03T09:22:09.139Z
60333,Lachapelle-aux-Pots,,11,0,143,Loyers (données publiques),2026-03-03T09:22:09.139Z
60338,Lacroix-Saint-Ouen,11,14,277,335,Loyers (données publiques),2026-03-03T09:22:09.139Z
60342,Laigneville,12,14,108,380,Loyers (données publiques),2026-03-03T09:22:09.139Z
60346,Lamorlaye,16,18,173,906,Loyers (données publiques),2026-03-03T09:22:09.139Z
60350,Lassigny,,10,0,165,Loyers (données publiques),2026-03-03T09:22:09.139Z
60360,Liancourt,12,13,116,1038,Loyers (données publiques),2026-03-03T09:22:09.139Z
60368,Longueil-Annel,11,,155,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
60374,Maignelay-Montigny,,12,0,129,Loyers (données publiques),2026-03-03T09:22:09.139Z
60382,Margny-lès-Compiègne,12,14,268,1539,Loyers (données publiques),2026-03-03T09:22:09.139Z
60387,Marseille-en-Beauvaisis,,9,0,114,Loyers (données publiques),2026-03-03T09:22:09.139Z
60395,Méru,13,14,217,1231,Loyers (données publiques),2026-03-03T09:22:09.139Z
60398,Le Mesnil-en-Thelle,,15,0,127,Loyers (données publiques),2026-03-03T09:22:09.139Z
60402,Le Meux,11,13,134,113,Loyers (données publiques),2026-03-03T09:22:09.139Z
60409,Monchy-Saint-Éloi,,13,0,110,Loyers (données publiques),2026-03-03T09:22:09.139Z
60414,Montataire,12,14,135,783,Loyers (données publiques),2026-03-03T09:22:09.139Z
60432,Mortefontaine,14,16,123,172,Loyers (données publiques),2026-03-03T09:22:09.139Z
60439,Mouy,11,13,118,588,Loyers (données publiques),2026-03-03T09:22:09.139Z
60446,Nanteuil-le-Haudouin,12,15,106,513,Loyers (données publiques),2026-03-03T09:22:09.139Z
60450,Neuilly-en-Thelle,,15,0,334,Loyers (données publiques),2026-03-03T09:22:09.139Z
60462,Noailles,,15,0,258,Loyers (données publiques),2026-03-03T09:22:09.139Z
60463,Nogent-sur-Oise,11,14,189,1175,Loyers (données publiques),2026-03-03T09:22:09.139Z
60471,Noyon,9,12,396,2178,Loyers (données publiques),2026-03-03T09:22:09.139Z
60482,Orry-la-Ville,,17,0,260,Loyers (données publiques),2026-03-03T09:22:09.139Z
60491,Pierrefonds,,13,0,161,Loyers (données publiques),2026-03-03T09:22:09.139Z
60494,Plailly,,16,0,176,Loyers (données publiques),2026-03-03T09:22:09.139Z
60500,Le Plessis-Belleville,,16,0,640,Loyers (données publiques),2026-03-03T09:22:09.139Z
60508,Pontpoint,,14,0,211,Loyers (données publiques),2026-03-03T09:22:09.139Z
60509,Pont-Sainte-Maxence,11,14,282,1816,Loyers (données publiques),2026-03-03T09:22:09.139Z
60513,Précy-sur-Oise,,15,0,237,Loyers (données publiques),2026-03-03T09:22:09.139Z
60524,Rantigny,,13,0,475,Loyers (données publiques),2026-03-03T09:22:09.139Z
60531,Remy,,13,0,110,Loyers (données publiques),2026-03-03T09:22:09.139Z
60533,Ressons-sur-Matz,10,12,168,115,Loyers (données publiques),2026-03-03T09:22:09.139Z
60537,Ribécourt-Dreslincourt,10,11,130,237,Loyers (données publiques),2026-03-03T09:22:09.139Z
60575,Sainte-Geneviève,,12,0,157,Loyers (données publiques),2026-03-03T09:22:09.139Z
60581,Saint-Just-en-Chaussée,9,12,230,743,Loyers (données publiques),2026-03-03T09:22:09.139Z
60584,Saint-Leu-d'Esserent,,14,0,289,Loyers (données publiques),2026-03-03T09:22:09.139Z
60589,Saint-Maximin,,15,0,197,Loyers (données publiques),2026-03-03T09:22:09.139Z
60612,Senlis,15,17,460,2526,Loyers (données publiques),2026-03-03T09:22:09.139Z
60623,Songeons,8,,125,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
60636,Thourotte,10,12,137,176,Loyers (données publiques),2026-03-03T09:22:09.139Z
60639,Tillé,,12,0,118,Loyers (données publiques),2026-03-03T09:22:09.139Z
60643,Tricot,8,,114,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
60644,Trie-Château,,14,0,114,Loyers (données publiques),2026-03-03T09:22:09.139Z
60665,Venette,12,13,125,206,Loyers (données publiques),2026-03-03T09:22:09.139Z
60666,Ver-sur-Launette,,16,0,117,Loyers (données publiques),2026-03-03T09:22:09.139Z
60667,Verberie,10,14,169,483,Loyers (données publiques),2026-03-03T09:22:09.139Z
60670,Verneuil-en-Halatte,13,14,141,160,Loyers (données publiques),2026-03-03T09:22:09.139Z
60684,Villers-Saint-Paul,,14,0,331,Loyers (données publiques),2026-03-03T09:22:09.139Z
60695,Vineuil-Saint-Firmin,,19,0,128,Loyers (données publiques),2026-03-03T09:22:09.139Z
61001,Alençon,8,10,1265,6374,Loyers (données publiques),2026-03-03T09:22:09.139Z
61006,Argentan,8,9,434,1590,Loyers (données publiques),2026-03-03T09:22:09.139Z
61007,Athis-Val de Rouvre,7,9,267,126,Loyers (données publiques),2026-03-03T09:22:09.139Z
61038,Bellême,7,9,137,237,Loyers (données publiques),2026-03-03T09:22:09.139Z
61063,Briouze,8,8,121,106,Loyers (données publiques),2026-03-03T09:22:09.139Z
61079,Ceton,7,,139,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
61096,Rives d'Andaine,7,10,198,132,Loyers (données publiques),2026-03-03T09:22:09.139Z
61117,Condé-sur-Sarthe,9,9,204,115,Loyers (données publiques),2026-03-03T09:22:09.139Z
61143,Damigny,8,9,147,258,Loyers (données publiques),2026-03-03T09:22:09.139Z
61145,Domfront en Poiraie,7,8,194,423,Loyers (données publiques),2026-03-03T09:22:09.139Z
61153,Écouché-les-Vallées,9,8,124,138,Loyers (données publiques),2026-03-03T09:22:09.139Z
61167,La Ferté-en-Ouche,6,,161,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
61168,La Ferté Macé,7,10,294,708,Loyers (données publiques),2026-03-03T09:22:09.139Z
61169,Flers,8,9,853,3636,Loyers (données publiques),2026-03-03T09:22:09.139Z
61181,Gacé,6,10,147,236,Loyers (données publiques),2026-03-03T09:22:09.139Z
61214,L'Aigle,8,11,433,1089,Loyers (données publiques),2026-03-03T09:22:09.139Z
61230,Longny les Villages,7,8,131,180,Loyers (données publiques),2026-03-03T09:22:09.139Z
61258,Le Mêle-sur-Sarthe,,7,0,149,Loyers (données publiques),2026-03-03T09:22:09.139Z
61275,Merlerault-le-Pin,,9,0,102,Loyers (données publiques),2026-03-03T09:22:09.139Z
61278,Messei,7,,118,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
61293,Mortagne-au-Perche,7,9,310,628,Loyers (données publiques),2026-03-03T09:22:09.139Z
61345,Rémalard en Perche,,8,0,132,Loyers (données publiques),2026-03-03T09:22:09.139Z
61391,Saint-Georges-des-Groseillers,8,9,263,281,Loyers (données publiques),2026-03-03T09:22:09.139Z
61397,Saint-Germain-du-Corbéis,8,,142,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
61464,Sées,7,8,329,766,Loyers (données publiques),2026-03-03T09:22:09.139Z
61474,Gouffern en Auge,7,,159,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
61483,Bagnoles de l'Orne Normandie,8,9,191,590,Loyers (données publiques),2026-03-03T09:22:09.139Z
61484,Val-au-Perche,7,,174,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
61486,Tinchebray-Bocage,6,7,270,176,Loyers (données publiques),2026-03-03T09:22:09.139Z
61494,Trun,,9,0,118,Loyers (données publiques),2026-03-03T09:22:09.139Z
61508,Vimoutiers,7,9,115,381,Loyers (données publiques),2026-03-03T09:22:09.139Z
62004,Achicourt,11,12,228,348,Loyers (données publiques),2026-03-03T09:22:09.139Z
62014,Aire-sur-la-Lys,8,10,510,898,Loyers (données publiques),2026-03-03T09:22:09.139Z
62023,Allouagne,8,,100,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
62033,Annay,,11,0,129,Loyers (données publiques),2026-03-03T09:22:09.139Z
62035,Annezin,9,11,318,186,Loyers (données publiques),2026-03-03T09:22:09.139Z
62037,Anzin-Saint-Aubin,11,15,135,129,Loyers (données publiques),2026-03-03T09:22:09.139Z
62038,Ardres,9,10,213,244,Loyers (données publiques),2026-03-03T09:22:09.139Z
62040,Arques,9,11,385,393,Loyers (données publiques),2026-03-03T09:22:09.139Z
62041,Arras,10,13,1287,10171,Loyers (données publiques),2026-03-03T09:22:09.139Z
62045,Aubigny-en-Artois,,10,0,144,Loyers (données publiques),2026-03-03T09:22:09.139Z
62048,Auchel,8,10,522,529,Loyers (données publiques),2026-03-03T09:22:09.139Z
62051,Auchy-les-Mines,10,,146,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
62057,Audruicq,9,10,289,220,Loyers (données publiques),2026-03-03T09:22:09.139Z
