code_insee,commune,prix_m2_maison,prix_m2_appartement,nb_ventes_maison,nb_ventes_appartement,source,updated_at
45160,Greneville-en-Beauce,1467,,28,0,DVF statistiques,2026-03-02T16:05:02.094Z
45161,Griselles,1617,,64,0,DVF statistiques,2026-03-02T16:05:02.095Z
45162,Guigneville,1718,,32,0,DVF statistiques,2026-03-02T16:05:02.095Z
45164,Guilly,1679,,44,0,DVF statistiques,2026-03-02T16:05:02.095Z
45165,Gy-les-Nonains,1222,,42,0,DVF statistiques,2026-03-02T16:05:02.095Z
45166,Huetre,1531,,17,0,DVF statistiques,2026-03-02T16:05:02.095Z
45167,Huisseau-sur-Mauves,1952,1141,82,2,DVF statistiques,2026-03-02T16:05:02.095Z
45168,Ingrannes,1663,,32,0,DVF statistiques,2026-03-02T16:05:02.095Z
45169,Ingre,2425,2283,406,53,DVF statistiques,2026-03-02T16:05:02.095Z
45170,Intville-la-Guetard,1994,,11,0,DVF statistiques,2026-03-02T16:05:02.095Z
45171,Isdes,2105,,55,0,DVF statistiques,2026-03-02T16:05:02.095Z
45173,Jargeau,1996,1908,218,34,DVF statistiques,2026-03-02T16:05:02.095Z
45174,Jouy-en-Pithiverais,1535,,17,0,DVF statistiques,2026-03-02T16:05:02.095Z
45175,Jouy-le-Potier,2083,,78,0,DVF statistiques,2026-03-02T16:05:02.095Z
45176,Juranville,1393,,38,0,DVF statistiques,2026-03-02T16:05:02.095Z
45177,Laas,1262,,19,0,DVF statistiques,2026-03-02T16:05:02.095Z
45178,Ladon,1300,,116,0,DVF statistiques,2026-03-02T16:05:02.095Z
45179,Lailly-en-Val,1940,1709,187,6,DVF statistiques,2026-03-02T16:05:02.095Z
45180,Langesse,1608,,14,0,DVF statistiques,2026-03-02T16:05:02.095Z
45181,Leouville,1678,,8,0,DVF statistiques,2026-03-02T16:05:02.095Z
45182,Ligny-le-Ribault,1931,,96,0,DVF statistiques,2026-03-02T16:05:02.095Z
45183,Lion-en-Beauce,1349,,6,0,DVF statistiques,2026-03-02T16:05:02.095Z
45184,Lion-en-Sullias,1691,,29,0,DVF statistiques,2026-03-02T16:05:02.095Z
45185,Lombreuil,1798,,22,0,DVF statistiques,2026-03-02T16:05:02.095Z
45186,Lorcy,1387,,33,0,DVF statistiques,2026-03-02T16:05:02.095Z
45187,Lorris,1441,1292,187,6,DVF statistiques,2026-03-02T16:05:02.095Z
45188,Loury,2010,,111,0,DVF statistiques,2026-03-02T16:05:02.095Z
45189,Louzouer,1891,,14,0,DVF statistiques,2026-03-02T16:05:02.095Z
45191,Le Malesherbois,1933,1614,393,143,DVF statistiques,2026-03-02T16:05:02.095Z
45193,Marcilly-en-Villette,2194,,113,0,DVF statistiques,2026-03-02T16:05:02.095Z
45194,Mardie,2161,2009,150,8,DVF statistiques,2026-03-02T16:05:02.095Z
45195,Mareau-aux-Bois,1635,,39,0,DVF statistiques,2026-03-02T16:05:02.095Z
45196,Mareau-aux-Pres,2240,1756,70,1,DVF statistiques,2026-03-02T16:05:02.095Z
45197,Marigny-les-Usages,2243,,80,0,DVF statistiques,2026-03-02T16:05:02.095Z
45198,Marsainvilliers,1773,,18,0,DVF statistiques,2026-03-02T16:05:02.095Z
45199,Melleroy,1386,,50,0,DVF statistiques,2026-03-02T16:05:02.095Z
45200,Menestreau-en-Villette,2327,,110,0,DVF statistiques,2026-03-02T16:05:02.095Z
45201,Merinville,1455,,16,0,DVF statistiques,2026-03-02T16:05:02.095Z
45202,Messas,1821,980,56,1,DVF statistiques,2026-03-02T16:05:02.095Z
45203,Meung-sur-Loire,2006,1717,332,58,DVF statistiques,2026-03-02T16:05:02.095Z
45204,Mezieres-lez-Clery,2220,,47,0,DVF statistiques,2026-03-02T16:05:02.095Z
45205,Mezieres-en-Gatinais,1304,,28,0,DVF statistiques,2026-03-02T16:05:02.095Z
45206,Migneres,1375,,25,0,DVF statistiques,2026-03-02T16:05:02.095Z
45207,Mignerette,1487,,28,0,DVF statistiques,2026-03-02T16:05:02.095Z
45208,Montargis,1558,1421,445,746,DVF statistiques,2026-03-02T16:05:02.095Z
45209,Montbarrois,1499,,22,0,DVF statistiques,2026-03-02T16:05:02.095Z
45210,Montbouy,1281,,53,0,DVF statistiques,2026-03-02T16:05:02.095Z
45212,Montcresson,1576,1462,88,1,DVF statistiques,2026-03-02T16:05:02.095Z
45213,Montereau,1616,860,50,1,DVF statistiques,2026-03-02T16:05:02.095Z
45214,Montigny,1339,,12,0,DVF statistiques,2026-03-02T16:05:02.095Z
45215,Montliard,1124,,16,0,DVF statistiques,2026-03-02T16:05:02.095Z
45216,Mormant-sur-Vernisson,1152,,4,0,DVF statistiques,2026-03-02T16:05:02.095Z
45217,Morville-en-Beauce,1558,,15,0,DVF statistiques,2026-03-02T16:05:02.095Z
45218,Le Moulinet-sur-Solin,1338,,6,0,DVF statistiques,2026-03-02T16:05:02.095Z
45219,Moulon,1430,,10,0,DVF statistiques,2026-03-02T16:05:02.095Z
45220,Nancray-sur-Rimarde,1432,,44,0,DVF statistiques,2026-03-02T16:05:02.095Z
45222,Nargis,1664,,96,0,DVF statistiques,2026-03-02T16:05:02.095Z
45223,Nesploy,1510,,29,0,DVF statistiques,2026-03-02T16:05:02.095Z
45224,Neuville-aux-Bois,2024,1332,243,34,DVF statistiques,2026-03-02T16:05:02.095Z
45225,La Neuville-sur-Essonne,1517,,34,0,DVF statistiques,2026-03-02T16:05:02.095Z
45226,Neuvy-en-Sullias,1745,,98,0,DVF statistiques,2026-03-02T16:05:02.095Z
45227,Nevoy,1482,,66,0,DVF statistiques,2026-03-02T16:05:02.095Z
45228,Nibelle,1687,,92,0,DVF statistiques,2026-03-02T16:05:02.095Z
45229,Nogent-sur-Vernisson,1421,1177,191,2,DVF statistiques,2026-03-02T16:05:02.095Z
45230,Noyers,1424,,67,0,DVF statistiques,2026-03-02T16:05:02.095Z
45231,Oison,1432,,9,0,DVF statistiques,2026-03-02T16:05:02.095Z
45232,Olivet,2808,2503,815,921,DVF statistiques,2026-03-02T16:05:02.095Z
45233,Ondreville-sur-Essonne,1694,,26,0,DVF statistiques,2026-03-02T16:05:02.095Z
45234,Orleans,2797,2533,2133,6930,DVF statistiques,2026-03-02T16:05:02.095Z
45235,Ormes,2367,2796,148,26,DVF statistiques,2026-03-02T16:05:02.095Z
45237,Orville,2180,,19,0,DVF statistiques,2026-03-02T16:05:02.095Z
45238,Ousson-sur-Loire,1268,,55,0,DVF statistiques,2026-03-02T16:05:02.095Z
45239,Oussoy-en-Gatinais,1523,,30,0,DVF statistiques,2026-03-02T16:05:02.095Z
45240,Outarville,1623,2583,95,1,DVF statistiques,2026-03-02T16:05:02.095Z
45241,Ouvrouer-les-Champs,1774,,29,0,DVF statistiques,2026-03-02T16:05:02.095Z
45242,Ouzouer-des-Champs,1490,,16,0,DVF statistiques,2026-03-02T16:05:02.095Z
45243,Ouzouer-sous-Bellegarde,1464,,22,0,DVF statistiques,2026-03-02T16:05:02.095Z
45244,Ouzouer-sur-Loire,1535,3169,211,1,DVF statistiques,2026-03-02T16:05:02.095Z
45245,Ouzouer-sur-Trezee,1165,,80,0,DVF statistiques,2026-03-02T16:05:02.095Z
45246,Pannecieres,1815,,11,0,DVF statistiques,2026-03-02T16:05:02.096Z
45247,Pannes,1614,,204,0,DVF statistiques,2026-03-02T16:05:02.096Z
45248,Patay,1579,1453,137,5,DVF statistiques,2026-03-02T16:05:02.096Z
45249,Paucourt,1643,,52,0,DVF statistiques,2026-03-02T16:05:02.096Z
45250,Pers-en-Gatinais,1526,,22,0,DVF statistiques,2026-03-02T16:05:02.096Z
45251,Pierrefitte-es-Bois,1079,,24,0,DVF statistiques,2026-03-02T16:05:02.096Z
45252,Pithiviers,1547,1387,252,156,DVF statistiques,2026-03-02T16:05:02.096Z
45253,Pithiviers-le-Vieil,1751,1926,79,1,DVF statistiques,2026-03-02T16:05:02.096Z
45254,Poilly-lez-Gien,1504,883,143,1,DVF statistiques,2026-03-02T16:05:02.096Z
45255,Prefontaines,1473,,27,0,DVF statistiques,2026-03-02T16:05:02.096Z
45256,Presnoy,1722,,13,0,DVF statistiques,2026-03-02T16:05:02.096Z
45257,Pressigny-les-Pins,1298,,26,0,DVF statistiques,2026-03-02T16:05:02.096Z
45258,Puiseaux,1664,1891,220,8,DVF statistiques,2026-03-02T16:05:02.096Z
45259,Quiers-sur-Bezonde,1432,,67,0,DVF statistiques,2026-03-02T16:05:02.096Z
45260,Ramoulu,1569,,13,0,DVF statistiques,2026-03-02T16:05:02.096Z
45261,Rebrechien,1943,,67,0,DVF statistiques,2026-03-02T16:05:02.096Z
45262,Rouvray-Sainte-Croix,1309,,6,0,DVF statistiques,2026-03-02T16:05:02.096Z
45263,Rouvres-Saint-Jean,1744,,19,0,DVF statistiques,2026-03-02T16:05:02.096Z
45264,Rozieres-en-Beauce,2028,,13,0,DVF statistiques,2026-03-02T16:05:02.096Z
45265,Rozoy-le-Vieil,1544,,52,0,DVF statistiques,2026-03-02T16:05:02.096Z
45266,Ruan,1590,,9,0,DVF statistiques,2026-03-02T16:05:02.096Z
45268,Saint-Aignan-le-Jaillard,1500,,48,0,DVF statistiques,2026-03-02T16:05:02.096Z
45269,Saint-Ay,2038,1645,226,8,DVF statistiques,2026-03-02T16:05:02.096Z
45270,Saint-Benoit-sur-Loire,1753,,126,0,DVF statistiques,2026-03-02T16:05:02.096Z
45271,Saint-Brisson-sur-Loire,1472,907,70,1,DVF statistiques,2026-03-02T16:05:02.096Z
45272,Saint-Cyr-en-Val,2960,2209,128,8,DVF statistiques,2026-03-02T16:05:02.096Z
45273,Saint-Denis-de-l'Hotel,2047,1731,178,18,DVF statistiques,2026-03-02T16:05:02.096Z
45274,Saint-Denis-en-Val,2651,2669,361,29,DVF statistiques,2026-03-02T16:05:02.096Z
45275,Saint-Firmin-des-Bois,1293,,51,0,DVF statistiques,2026-03-02T16:05:02.096Z
45276,Saint-Firmin-sur-Loire,1225,,33,0,DVF statistiques,2026-03-02T16:05:02.096Z
45277,Saint-Florent,1369,,44,0,DVF statistiques,2026-03-02T16:05:02.096Z
45278,Sainte-Genevieve-des-Bois,1245,278,102,1,DVF statistiques,2026-03-02T16:05:02.096Z
45279,Saint-Germain-des-Pres,1423,,125,0,DVF statistiques,2026-03-02T16:05:02.096Z
45280,Saint-Gondon,1356,,59,0,DVF statistiques,2026-03-02T16:05:02.096Z
45281,Saint-Hilaire-les-Andresis,1484,,101,0,DVF statistiques,2026-03-02T16:05:02.096Z
45282,Saint-Hilaire-Saint-Mesmin,2515,2426,139,18,DVF statistiques,2026-03-02T16:05:02.096Z
45283,Saint-Hilaire-sur-Puiseaux,1348,,7,0,DVF statistiques,2026-03-02T16:05:02.096Z
45284,Saint-Jean-de-Braye,2367,2066,685,830,DVF statistiques,2026-03-02T16:05:02.096Z
45285,Saint-Jean-de-la-Ruelle,2155,1715,576,505,DVF statistiques,2026-03-02T16:05:02.096Z
45286,Saint-Jean-le-Blanc,2546,2356,327,367,DVF statistiques,2026-03-02T16:05:02.096Z
45288,Saint-Loup-des-Vignes,1653,,19,0,DVF statistiques,2026-03-02T16:05:02.096Z
45289,Saint-Lye-la-Foret,1937,,59,0,DVF statistiques,2026-03-02T16:05:02.096Z
45290,Saint-Martin-d'Abbat,1783,,111,0,DVF statistiques,2026-03-02T16:05:02.096Z
45291,Saint-Martin-sur-Ocre,1465,,59,0,DVF statistiques,2026-03-02T16:05:02.096Z
45292,Saint-Maurice-sur-Aveyron,1061,1741,90,1,DVF statistiques,2026-03-02T16:05:02.096Z
45293,Saint-Maurice-sur-Fessard,1570,2516,66,1,DVF statistiques,2026-03-02T16:05:02.096Z
45294,Saint-Michel,1672,,11,0,DVF statistiques,2026-03-02T16:05:02.096Z
45296,Saint-Peravy-la-Colombe,1788,,49,0,DVF statistiques,2026-03-02T16:05:02.096Z
45297,Saint-Pere-sur-Loire,1813,,95,0,DVF statistiques,2026-03-02T16:05:02.096Z
45298,Saint-Pryve-Saint-Mesmin,2589,2092,266,71,DVF statistiques,2026-03-02T16:05:02.096Z
45299,Saint-Sigismond,1435,,21,0,DVF statistiques,2026-03-02T16:05:02.096Z
45300,Sandillon,2280,2544,190,2,DVF statistiques,2026-03-02T16:05:02.096Z
45301,Santeau,2069,,13,0,DVF statistiques,2026-03-02T16:05:02.096Z
45302,Saran,2588,1986,652,153,DVF statistiques,2026-03-02T16:05:02.096Z
45303,Sceaux-du-Gatinais,1377,,46,0,DVF statistiques,2026-03-02T16:05:02.096Z
45305,Seichebrieres,1578,,7,0,DVF statistiques,2026-03-02T16:05:02.096Z
45306,La Selle-en-Hermoy,1444,,60,0,DVF statistiques,2026-03-02T16:05:02.096Z
45307,La Selle-sur-le-Bied,1394,,80,0,DVF statistiques,2026-03-02T16:05:02.096Z
45308,Semoy,2318,2447,121,6,DVF statistiques,2026-03-02T16:05:02.096Z
45309,Sennely,2246,,61,0,DVF statistiques,2026-03-02T16:05:02.096Z
45310,Sermaises,2044,1372,97,3,DVF statistiques,2026-03-02T16:05:02.096Z
45311,Sigloy,1643,,47,0,DVF statistiques,2026-03-02T16:05:02.096Z
45312,Solterre,1502,806,25,1,DVF statistiques,2026-03-02T16:05:02.096Z
45313,Sougy,1641,,50,0,DVF statistiques,2026-03-02T16:05:02.096Z
45314,Sully-la-Chapelle,1827,,39,0,DVF statistiques,2026-03-02T16:05:02.096Z
45315,Sully-sur-Loire,1593,1224,299,47,DVF statistiques,2026-03-02T16:05:02.096Z
45316,Sury-aux-Bois,1525,,68,0,DVF statistiques,2026-03-02T16:05:02.096Z
45317,Tavers,2047,,88,0,DVF statistiques,2026-03-02T16:05:02.096Z
45320,Thignonville,1961,,31,0,DVF statistiques,2026-03-02T16:05:02.096Z
45321,Thimory,2172,,41,0,DVF statistiques,2026-03-02T16:05:02.096Z
45322,Thorailles,1399,,13,0,DVF statistiques,2026-03-02T16:05:02.096Z
45323,Thou,1394,,17,0,DVF statistiques,2026-03-02T16:05:02.096Z
45324,Tigy,1918,1279,147,3,DVF statistiques,2026-03-02T16:05:02.096Z
45325,Tivernon,1674,,24,0,DVF statistiques,2026-03-02T16:05:02.096Z
45326,Tournoisis,1511,,28,0,DVF statistiques,2026-03-02T16:05:02.096Z
45327,Trainou,1940,1659,156,2,DVF statistiques,2026-03-02T16:05:02.096Z
45328,Treilles-en-Gatinais,1624,,25,0,DVF statistiques,2026-03-02T16:05:02.096Z
45329,Trigueres,1263,,128,0,DVF statistiques,2026-03-02T16:05:02.096Z
45330,Trinay,1437,,13,0,DVF statistiques,2026-03-02T16:05:02.097Z
45331,Vannes-sur-Cosson,1785,,36,0,DVF statistiques,2026-03-02T16:05:02.097Z
45332,Varennes-Changy,1530,,130,0,DVF statistiques,2026-03-02T16:05:02.097Z
45333,Vennecy,2134,1953,91,4,DVF statistiques,2026-03-02T16:05:02.097Z
45334,Vieilles-Maisons-sur-Joudry,1582,,40,0,DVF statistiques,2026-03-02T16:05:02.097Z
45335,Vienne-en-Val,1955,1716,95,4,DVF statistiques,2026-03-02T16:05:02.097Z
45336,Viglain,1641,,60,0,DVF statistiques,2026-03-02T16:05:02.097Z
45337,Villamblain,1337,1875,27,1,DVF statistiques,2026-03-02T16:05:02.097Z
45338,Villemandeur,1794,1777,361,26,DVF statistiques,2026-03-02T16:05:02.097Z
45339,Villemoutiers,1393,,30,0,DVF statistiques,2026-03-02T16:05:02.097Z
45340,Villemurlin,2588,,40,0,DVF statistiques,2026-03-02T16:05:02.097Z
45341,Villeneuve-sur-Conie,1501,,17,0,DVF statistiques,2026-03-02T16:05:02.097Z
45342,Villereau,1758,,20,0,DVF statistiques,2026-03-02T16:05:02.097Z
45343,Villevoques,1850,,16,0,DVF statistiques,2026-03-02T16:05:02.097Z
45344,Villorceau,1612,,53,0,DVF statistiques,2026-03-02T16:05:02.097Z
45345,Vimory,1714,,61,0,DVF statistiques,2026-03-02T16:05:02.097Z
45346,Vitry-aux-Loges,1891,1224,156,1,DVF statistiques,2026-03-02T16:05:02.097Z
45347,Vrigny,1568,,81,0,DVF statistiques,2026-03-02T16:05:02.097Z
45348,Yevre-la-Ville,1586,,43,0,DVF statistiques,2026-03-02T16:05:02.097Z
46001,Albas,1498,,50,0,DVF statistiques,2026-03-02T16:05:02.097Z
46002,Albiac,847,,2,0,DVF statistiques,2026-03-02T16:05:02.097Z
46003,Alvignac,1609,1212,48,2,DVF statistiques,2026-03-02T16:05:02.097Z
46004,Anglars,877,,7,0,DVF statistiques,2026-03-02T16:05:02.097Z
46005,Anglars-Juillac,1703,,31,0,DVF statistiques,2026-03-02T16:05:02.097Z
46006,Anglars-Nozac,1613,,37,0,DVF statistiques,2026-03-02T16:05:02.097Z
46007,Arcambal,1651,,44,0,DVF statistiques,2026-03-02T16:05:02.097Z
46008,Les Arques,2323,,12,0,DVF statistiques,2026-03-02T16:05:02.097Z
46009,Assier,1575,1363,52,2,DVF statistiques,2026-03-02T16:05:02.097Z
46010,Aujols,2293,,16,0,DVF statistiques,2026-03-02T16:05:02.097Z
46011,Autoire,1573,1949,34,1,DVF statistiques,2026-03-02T16:05:02.097Z
46012,Aynac,1295,923,35,1,DVF statistiques,2026-03-02T16:05:02.097Z
46013,Bach,1653,,19,0,DVF statistiques,2026-03-02T16:05:02.097Z
46015,Bagnac-sur-Cele,1207,,90,0,DVF statistiques,2026-03-02T16:05:02.097Z
46016,Baladou,1528,1,16,1,DVF statistiques,2026-03-02T16:05:02.097Z
46017,Bannes,2023,,8,0,DVF statistiques,2026-03-02T16:05:02.097Z
46018,Le Bastit,1569,,14,0,DVF statistiques,2026-03-02T16:05:02.097Z
46020,Beauregard,1295,,14,0,DVF statistiques,2026-03-02T16:05:02.097Z
46021,Beduer,1754,,46,0,DVF statistiques,2026-03-02T16:05:02.097Z
46022,Belaye,1914,,19,0,DVF statistiques,2026-03-02T16:05:02.097Z
46023,Belfort-du-Quercy,1546,,20,0,DVF statistiques,2026-03-02T16:05:02.097Z
46024,Belmont-Bretenoux,1218,,18,0,DVF statistiques,2026-03-02T16:05:02.097Z
46026,Belmont-Sainte-Foi,1804,,15,0,DVF statistiques,2026-03-02T16:05:02.097Z
46027,Berganty,1536,,9,0,DVF statistiques,2026-03-02T16:05:02.097Z
46028,Betaille,1582,,80,0,DVF statistiques,2026-03-02T16:05:02.097Z
46029,Biars-sur-Cere,1542,1154,112,3,DVF statistiques,2026-03-02T16:05:02.097Z
46030,Bio,1537,,17,0,DVF statistiques,2026-03-02T16:05:02.097Z
46031,Blars,1626,,12,0,DVF statistiques,2026-03-02T16:05:02.097Z
46032,Boissieres,1530,,26,0,DVF statistiques,2026-03-02T16:05:02.097Z
46033,Porte-du-Quercy,1793,,46,0,DVF statistiques,2026-03-02T16:05:02.097Z
46034,Le Bourg,1353,,27,0,DVF statistiques,2026-03-02T16:05:02.097Z
46035,Boussac,2091,,11,0,DVF statistiques,2026-03-02T16:05:02.097Z
46036,Le Bouyssou,1328,,10,0,DVF statistiques,2026-03-02T16:05:02.097Z
46037,Bouzies,1463,,8,0,DVF statistiques,2026-03-02T16:05:02.097Z
46038,Bretenoux,1526,1909,87,2,DVF statistiques,2026-03-02T16:05:02.097Z
46039,Brengues,1627,,10,0,DVF statistiques,2026-03-02T16:05:02.097Z
46040,Cabrerets,1196,,14,0,DVF statistiques,2026-03-02T16:05:02.097Z
46041,Cadrieu,2207,,10,0,DVF statistiques,2026-03-02T16:05:02.097Z
46042,Cahors,1753,1569,900,911,DVF statistiques,2026-03-02T16:05:02.097Z
46043,Cahus,1762,,8,0,DVF statistiques,2026-03-02T16:05:02.097Z
46044,Caillac,1561,,34,0,DVF statistiques,2026-03-02T16:05:02.097Z
46045,Cajarc,1811,857,66,1,DVF statistiques,2026-03-02T16:05:02.097Z
46046,Calamane,1705,,21,0,DVF statistiques,2026-03-02T16:05:02.097Z
46047,Cales,1513,,20,0,DVF statistiques,2026-03-02T16:05:02.097Z
46049,Calvignac,2316,,21,0,DVF statistiques,2026-03-02T16:05:02.097Z
46050,Cambayrac,1712,,14,0,DVF statistiques,2026-03-02T16:05:02.097Z
46051,Cambes,1623,,11,0,DVF statistiques,2026-03-02T16:05:02.097Z
46052,Camboulit,1691,,17,0,DVF statistiques,2026-03-02T16:05:02.097Z
46053,Camburat,1547,,28,0,DVF statistiques,2026-03-02T16:05:02.097Z
46054,Caniac-du-Causse,1791,,32,0,DVF statistiques,2026-03-02T16:05:02.097Z
46055,Capdenac,1403,890,76,5,DVF statistiques,2026-03-02T16:05:02.097Z
46056,Carayac,2001,,5,0,DVF statistiques,2026-03-02T16:05:02.097Z
46057,Cardaillac,1582,,52,0,DVF statistiques,2026-03-02T16:05:02.097Z
46058,Carennac,1661,,41,0,DVF statistiques,2026-03-02T16:05:02.097Z
46059,Carlucet,1464,5106,15,1,DVF statistiques,2026-03-02T16:05:02.097Z
46060,Carnac-Rouffiac,2031,,20,0,DVF statistiques,2026-03-02T16:05:02.097Z
46061,Cassagnes,1620,,8,0,DVF statistiques,2026-03-02T16:05:02.097Z
46062,Castelfranc,1420,854,50,3,DVF statistiques,2026-03-02T16:05:02.097Z
46063,Castelnau Montratier-Sainte Alauzie,1598,,118,0,DVF statistiques,2026-03-02T16:05:02.097Z
46064,Catus,1539,,74,0,DVF statistiques,2026-03-02T16:05:02.097Z
46065,Cavagnac,1698,,32,0,DVF statistiques,2026-03-02T16:05:02.097Z
46066,Cazals,1807,,65,0,DVF statistiques,2026-03-02T16:05:02.097Z
46068,Cenevieres,1608,,15,0,DVF statistiques,2026-03-02T16:05:02.097Z
46069,Cezac,2042,,11,0,DVF statistiques,2026-03-02T16:05:02.097Z
46070,Cieurac,1971,,28,0,DVF statistiques,2026-03-02T16:05:02.097Z
46072,Concores,1737,,26,0,DVF statistiques,2026-03-02T16:05:02.097Z
46073,Concots,1331,,47,0,DVF statistiques,2026-03-02T16:05:02.097Z
46074,Condat,1498,,19,0,DVF statistiques,2026-03-02T16:05:02.097Z
46075,Corn,2187,,12,0,DVF statistiques,2026-03-02T16:05:02.097Z
46076,Cornac,1457,,23,0,DVF statistiques,2026-03-02T16:05:02.097Z
46078,Couzou,1481,,6,0,DVF statistiques,2026-03-02T16:05:02.097Z
46079,Cras,1535,,16,0,DVF statistiques,2026-03-02T16:05:02.097Z
46080,Crayssac,1919,,45,0,DVF statistiques,2026-03-02T16:05:02.097Z
46081,Cregols,1949,,12,0,DVF statistiques,2026-03-02T16:05:02.097Z
46082,Cremps,1728,,19,0,DVF statistiques,2026-03-02T16:05:02.097Z
46083,Cressensac-Sarrazac,1672,,84,0,DVF statistiques,2026-03-02T16:05:02.097Z
46084,Creysse,1662,,28,0,DVF statistiques,2026-03-02T16:05:02.097Z
46085,Cuzac,977,,27,0,DVF statistiques,2026-03-02T16:05:02.097Z
46086,Cuzance,1938,1,23,1,DVF statistiques,2026-03-02T16:05:02.097Z
46087,Degagnac,1481,2262,62,1,DVF statistiques,2026-03-02T16:05:02.097Z
46088,Douelle,1440,924,51,1,DVF statistiques,2026-03-02T16:05:02.097Z
46089,Duravel,1538,,94,0,DVF statistiques,2026-03-02T16:05:02.097Z
46090,Durbans,1819,,9,0,DVF statistiques,2026-03-02T16:05:02.097Z
46091,Escamps,1964,,22,0,DVF statistiques,2026-03-02T16:05:02.097Z
46092,Esclauzels,1595,,15,0,DVF statistiques,2026-03-02T16:05:02.097Z
46093,Espagnac-Sainte-Eulalie,1791,,13,0,DVF statistiques,2026-03-02T16:05:02.097Z
46094,Espedaillac,1694,,35,0,DVF statistiques,2026-03-02T16:05:02.097Z
46095,Espere,1659,,40,0,DVF statistiques,2026-03-02T16:05:02.097Z
46096,Espeyroux,1882,,4,0,DVF statistiques,2026-03-02T16:05:02.097Z
46097,Estal,1069,,10,0,DVF statistiques,2026-03-02T16:05:02.097Z
46098,Fajoles,2013,,22,0,DVF statistiques,2026-03-02T16:05:02.097Z
46100,Faycelles,2158,,44,0,DVF statistiques,2026-03-02T16:05:02.097Z
46101,Felzins,1452,,26,0,DVF statistiques,2026-03-02T16:05:02.097Z
46102,Figeac,1720,1649,439,282,DVF statistiques,2026-03-02T16:05:02.097Z
46103,Saint-Paul-Flaugnac,1708,1103,38,1,DVF statistiques,2026-03-02T16:05:02.097Z
46104,Flaujac-Gare,1746,,7,0,DVF statistiques,2026-03-02T16:05:02.097Z
46105,Flaujac-Poujols,1637,,39,0,DVF statistiques,2026-03-02T16:05:02.097Z
46106,Floirac,1501,,19,0,DVF statistiques,2026-03-02T16:05:02.097Z
46107,Floressas,1851,,20,0,DVF statistiques,2026-03-02T16:05:02.097Z
46108,Fons,1765,,37,0,DVF statistiques,2026-03-02T16:05:02.097Z
46109,Fontanes,1895,,33,0,DVF statistiques,2026-03-02T16:05:02.097Z
46111,Fourmagnac,1789,,11,0,DVF statistiques,2026-03-02T16:05:02.097Z
46112,Francoules,1210,,12,0,DVF statistiques,2026-03-02T16:05:02.097Z
46113,Frayssinet,1660,,35,0,DVF statistiques,2026-03-02T16:05:02.097Z
46114,Frayssinet-le-Gelat,1635,,31,0,DVF statistiques,2026-03-02T16:05:02.097Z
46115,Frayssinhes,1256,,9,0,DVF statistiques,2026-03-02T16:05:02.097Z
46116,Frontenac,1519,,9,0,DVF statistiques,2026-03-02T16:05:02.097Z
46117,Gagnac-sur-Cere,1264,,42,0,DVF statistiques,2026-03-02T16:05:02.097Z
46118,Gignac,1570,1395,54,1,DVF statistiques,2026-03-02T16:05:02.098Z
46119,Gigouzac,1419,,11,0,DVF statistiques,2026-03-02T16:05:02.098Z
46120,Gindou,1993,,26,0,DVF statistiques,2026-03-02T16:05:02.098Z
46121,Ginouillac,1438,,11,0,DVF statistiques,2026-03-02T16:05:02.098Z
46122,Gintrac,1249,,3,0,DVF statistiques,2026-03-02T16:05:02.098Z
46123,Girac,1573,,19,0,DVF statistiques,2026-03-02T16:05:02.098Z
46124,Glanes,1503,,7,0,DVF statistiques,2026-03-02T16:05:02.098Z
46125,Gorses,1484,,31,0,DVF statistiques,2026-03-02T16:05:02.098Z
46126,Goujounac,1849,,17,0,DVF statistiques,2026-03-02T16:05:02.098Z
46127,Gourdon,1560,1217,330,79,DVF statistiques,2026-03-02T16:05:02.098Z
46128,Gramat,1410,1300,213,41,DVF statistiques,2026-03-02T16:05:02.098Z
46129,Grealou,1704,,15,0,DVF statistiques,2026-03-02T16:05:02.098Z
46130,Grezels,1727,2019,30,1,DVF statistiques,2026-03-02T16:05:02.098Z
46131,Grezes,1702,,24,0,DVF statistiques,2026-03-02T16:05:02.098Z
46132,Issendolus,1339,,27,0,DVF statistiques,2026-03-02T16:05:02.098Z
46133,Issepts,1528,,14,0,DVF statistiques,2026-03-02T16:05:02.098Z
46134,Les Junies,1566,,27,0,DVF statistiques,2026-03-02T16:05:02.098Z
46135,Labastide-du-Haut-Mont,1188,,5,0,DVF statistiques,2026-03-02T16:05:02.098Z
46136,Labastide-du-Vert,1628,,20,0,DVF statistiques,2026-03-02T16:05:02.098Z
46137,Labastide-Marnhac,1815,,69,0,DVF statistiques,2026-03-02T16:05:02.098Z
46138,Coeur de Causse,1476,,87,0,DVF statistiques,2026-03-02T16:05:02.098Z
46139,Labathude,1366,,7,0,DVF statistiques,2026-03-02T16:05:02.098Z
46140,Laburgade,1919,,17,0,DVF statistiques,2026-03-02T16:05:02.098Z
46142,Lacapelle-Cabanac,1768,,17,0,DVF statistiques,2026-03-02T16:05:02.098Z
46143,Lacapelle-Marival,1354,1168,78,1,DVF statistiques,2026-03-02T16:05:02.098Z
46144,Lacave,1740,,21,0,DVF statistiques,2026-03-02T16:05:02.098Z
46145,Lachapelle-Auzac,1362,,82,0,DVF statistiques,2026-03-02T16:05:02.098Z
